GameNumber,PlayerName,Country,Score,SecondaryScore
70,Julien Lacaze,Réunion,290,0.9792
70,Michael Clarke,New Zealand,299,0.9792
70,Joy Andriamalala,Unknown,338,0.9792
70,Chris Wilson,United Kingdom,352,0.9792
70,Daniel Hart,United States of America,301,0.9792
70,Andrew Durant,Unknown,268,0.9792
70,Juan Pablo Brea,Argentina,252,0.9792
70,Fifaliana Rafanomezantsoa,Unknown,296,0.9792
70,Patrick Chatain,Colombia,393,0.9792
70,Elliott Paterson,United Kingdom,315,0.9792
70,Zsolt Mogyorósi,Hungary,288,0.9792
70,Harry Watson,United Kingdom,292,0.9792
70,Klinsmann Langhanz,Brazil,370,0.9792
70,Pieter Pienaar,South Africa,372,0.9792
70,Grant Pitarys,United States of America,280,0.9792
70,Curtis Landry,United States of America,294,0.9792
70,Thomas Marcelo,Brazil,312,0.9792
70,Martin Morissette,Canada,330,0.9792
70,Loic Roig,Unknown,250,0.9792
70,Phillip Harvey,Unknown,262,0.9792
70,Julian Poeltl,Germany,318,0.9792
70,Christian Mbolanantenaina,Madagascar,268,0.9792
70,Helen Dupree,United States of America,282,0.9792
70,Jackson Weber,Unknown,270,0.9792
70,Reed Boyden,Unknown,196,0.9792
70,Jason Sindler,United States of America,280,0.9792
70,Beckett Anderson,Unknown,103,0.9792
70,Kai Wei Lim,Singapore,280,0.9792
70,Ashleigh Roberts,United States of America,208,0.9792
70,Ray Medina,United States of America,80,0.9792
70,James McQueen,Unknown,118,0.9792
71,Andrew Ngai,Australia,"1,030",0.9792
71,Jakub Pomykalski,Poland,810,0.9792
71,Joshua Bruce,United States of America,740,0.9792
71,Eric Ashton,United States of America,500,0.9792
71,Peter Scharl,United States of America,487,0.9792
71,Anders Richter Lindén,Denmark,476,0.9792
72,Diarmuid Early,Ireland,610,0.9792
72,Michael Jarman,United Kingdom,545,0.9792
72,Juan Cifuentes,Chile,530,0.9792
72,Nick Boberg,New Zealand,470,0.9792
72,Chris Clarke,United Kingdom,468,0.9792
72,Adam Reichenbach,Hungary,410,0.9792
73,Michael Jarman,United Kingdom,905,0.9722
73,Chris Clarke,United Kingdom,857,0.9722
73,Jakub Pomykalski,Poland,856,0.9722
73,Andrew Ngai,Australia,845,0.9722
73,Diarmuid Early,Ireland,845,0.9722
73,Juan Cifuentes,Chile,736,0.9722
74,Diarmuid Early,Ireland,"1,181",0.9795
74,Jack Franken,United States of America,963,0.9792
74,Peter Scharl,United States of America,899,0.9792
74,Andrew Ngai,Australia,890,0.9792
74,Coby Dombrowsky,United States of America,821,0.9792
74,Willem Gerritsen,Netherlands,746,0.9792
74,Anders Richter Lindén,Denmark,731,0.9792
74,Colin Sheehe,United States of America,730,0.9796
74,Jean Wolleh,Germany,725,0.9792
74,Hadyn Wiseman,United Kingdom,716,0.9792
74,Lorenzo Foti,Italy,706,0.9794
74,Sameer Jagetia,United States of America,702,0.9792
74,Michael Jarman,United Kingdom,685,0.9792
74,Tim Froelich,United States of America,656,0.98
74,Jeremy Freelove,United States of America,655,0.9792
74,Sergio Trifiletti,Italy,649,0.9792
74,Nicolas Micot,France,646,0.9796
74,Nick Boberg,New Zealand,639,0.9792
74,Washington Demicheli,Brazil,638,0.9792
74,Lianna Gerrish,United States of America,620,0.9792
74,Joshua Bruce,United States of America,606,0.9792
74,Ryan Bains,United Kingdom,602,0.9792
74,Eljon Orillosa,Philippines,595,0.9793
74,Martin Morissette,Canada,595,0.9793
74,Harry Seiders,United States of America,586,0.9794
74,Adam Carter,Canada,584,0.9792
74,Brittany Deaton,United States of America,580,0.9793
74,Edwin Brown,United Kingdom,578,0.9793
74,Patrick Chatain,Colombia,575,0.9792
74,Jonathan Razanamparany,Madagascar,574,0.9794
74,Min Chen,Australia,574,0.9792
74,Blake Ekelund,United States of America,568,0.9794
74,Timothy Shue,New Zealand,566,0.9792
74,Stevenson Yu,Philippines,558,0.9793
74,Pakkapong Sricharoen,Thailand,556,0.9792
74,Greg Hingsbergen,United States of America,554,0.9801
74,Juan Cifuentes,Chile,554,0.9792
74,Curtis Landry,United States of America,550,0.9807
74,Adam Reichenbach,Hungary,550,0.9793
74,Tze Sheng Yeo,Australia,550,0.9792
74,Andrew Heybruch,United States of America,550,0.9792
74,Ben Gutscher,China,550,0.9792
74,William Freestone,United Kingdom,550,0.9792
74,Chris Clarke,United Kingdom,545,0.9792
74,#593151,United States of America,542,0.9792
74,Harry Watson,United Kingdom,540,0.9792
74,Igor Dobravc Mesarec,Slovenia,534,0.9799
74,Ho Kan Lee,"Hong Kong SAR, China",534,0.9798
74,Klinsmann Langhanz,Brazil,534,0.9792
74,Yiwei Cao,Luxembourg,529,0.9792
74,Julien Lacaze,Réunion,520,0.9793
74,Eduardo Gonzalez Arias,Spain,514,0.9792
74,Tanguy Prodault,France,512,0.9792
74,Luca Riccardi,Singapore,510,0.9792
74,Jakub Pomykalski,Poland,502,0.9803
74,Steyn Wolmarans,South Africa,502,0.9792
74,Terry Milyard,United States of America,502,0.9792
74,Fritz Burkhardt,United States of America,488,0.9792
74,#270791,United States of America,486,0.9809
74,Martin Schaaphok,Netherlands,480,0.9792
74,#212120,United Kingdom,480,0.9792
74,Lewis Horton,United Kingdom,472,0.9796
74,Paul Dent,United Kingdom,464,0.9801
74,Katelyn Stienen,United States of America,464,0.9799
74,Zhang Yunyi,China,462,0.9794
74,James Humpish,United Kingdom,456,0.9792
74,Jacob Andrews,United States of America,454,0.9795
74,Riley Flischel,United States of America,448,0.9793
74,#150506,India,448,0.9792
74,Jörg Profanter,Austria,448,0.9792
74,Thomas Sawyer,United States of America,446,0.9792
74,Marcus Hedbring,Sweden,441,0.9794
74,Marton Hunyady,Hungary,440,0.9792
74,Adam Steiner,Austria,434,0.9798
74,Toby Julyan,United Kingdom,430,0.9802
74,David Nordstrom,United States of America,430,0.9793
74,Jon Wittwer,United States of America,430,0.9792
74,#301598,United States of America,430,0.9792
74,Ben deLeon,United States of America,422,0.9792
74,Alyssa Infante,United States of America,416,0.9805
74,#103388,United States of America,414,0.9795
74,Matt Melsen,United States of America,414,0.9793
74,Ryan Olstad,United States of America,414,0.9792
74,Thanasis Dogramatzidis,Greece,414,0.9792
74,Dan Seiders,United States of America,410,0.9792
74,Karim Awenat,United Kingdom,410,0.9792
74,Samir Asadov,Ukraine,410,0.9792
74,Grayson Huynh,Australia,409,0.9793
74,Benjamin Weber,Austria,408,0.9818
74,Jason Shapiro,United States of America,406,0.9792
74,Ben Carr,United States of America,404,0.9792
74,Evan Rzeznik,United States of America,402,0.9792
74,Ben Pridmore,United Kingdom,401,0.9804
74,#852641,Germany,400,0.9792
74,Nick Lowman,United States of America,400,0.9792
74,Ana Pineda,Spain,398,0.9807
74,Justin Platt,United States of America,398,0.9806
74,Danny Whittaker,Singapore,398,0.9799
74,Will Demere,United States of America,398,0.9793
74,Ricardo Domínguez,Mexico,394,0.9793
74,Nick Ros,Netherlands,392,0.9816
74,Chris Wilson,United Kingdom,392,0.9796
74,Emilie Williams,Canada,392,0.9792
74,Ee Chen,New Zealand,390,0.9819
74,Filip Krerowicz,Poland,390,0.9815
74,Emad Oughourli,United States of America,390,0.9801
74,#663067,United States of America,390,0.9799
74,Jasmine Qin,Canada,390,0.9798
74,Jason Webber,South Africa,390,0.9796
74,Gediminas Meskauskas,Norway,390,0.9793
74,Sean Dunbar,United States of America,390,0.9793
74,#360646,United States of America,390,0.9792
74,Cheyne Buckley,Australia,390,0.9792
74,Esther Vander Meulen,Canada,390,0.9792
74,Gabriel Sotero,Brazil,390,0.9792
74,Grant Pitarys,United States of America,390,0.9792
74,Jaq Kennedy,United Kingdom,390,0.9792
74,Keegan Morrissey,Canada,382,0.9792
74,Valy Greavu,Romania,377,0.9792
74,Juan Pablo Brea,Argentina,376,0.9796
74,Cheong Ng,New Zealand,376,0.9792
74,Renier Wessels,South Africa,374,0.9816
74,Daniel Chadwick,United States of America,374,0.9793
74,#857483,United States of America,374,0.9792
74,#271425,Germany,370,0.9803
74,Reece Adams,South Africa,368,0.9792
74,Sharon Sieg,United States of America,362,0.9803
74,Eric Ashton,United States of America,360,0.9792
74,#760171,India,360,0.9792
74,#571498,United States of America,360,0.9792
74,Sergio Travieso,Spain,356,0.9814
74,Diana Constantinescu,Canada,356,0.98
74,#268265,Australia,352,0.9794
74,Dominic Walsh,United Kingdom,352,0.9792
74,Ben Taylor,Australia,350,0.9794
74,Michael Baker,United States of America,350,0.9792
74,Jennifer Williams,United States of America,344,0.9798
74,#598922,South Africa,344,0.9795
74,#351743,Canada,342,0.98
74,Alexander Freedman,United States of America,342,0.9792
74,Arnold Miron,United Kingdom,334,0.9792
74,Fraser Buchanan,Canada,328,0.9797
74,#908043,Canada,322,0.9796
74,Stig Hedström-Cornéer,Sweden,320,0.9792
74,Tom Vincent,United Kingdom,320,0.9792
74,#753792,Canada,312,0.9792
74,Diana Barragan,United States of America,312,0.9792
74,Jason Sindler,United States of America,312,0.9792
74,Jeff Borek,United States of America,312,0.9792
74,Marc Castro,Spain,312,0.9792
74,Thomas Beard,United Kingdom,310,0.9796
74,#272974,United States of America,298,0.98
74,Neil Foot,United Kingdom,296,0.9816
74,#515186,United States of America,290,0.9792
74,Thomas Marcelo,Brazil,286,0.9795
74,Ho Yin Leung,Canada,280,0.9805
74,Zachary Espiritu,United States of America,280,0.9798
74,#644318,South Africa,280,0.9792
74,#258606,United States of America,275,0.9805
74,#168919,United States of America,270,0.9796
74,Calvin Lim,Indonesia,264,0.9802
74,Erick Escalante,Peru,260,0.9792
74,Logan Clarke,New Zealand,258,0.9793
74,Alain Boschung,Switzerland,252,0.9796
74,Lorraine Lin,Canada,248,0.9797
74,#865024,France,248,0.9797
74,Helen Dupree,United States of America,246,0.9792
74,Oleksandra Kurashkevych,Poland,243,0.9812
74,Robert Valentine,United States of America,240,0.9792
74,Ashleigh Roberts,United States of America,238,0.9792
74,Jack Dunning,United Kingdom,232,0.9792
74,#369677,Australia,230,0.9885
74,#389672,South Africa,230,0.9884
74,Cokro Fidian,Indonesia,230,0.9855
74,Graydon Moore,Canada,230,0.9822
74,Songglod Petchamras,Thailand,230,0.9816
74,Laszlo Csaba,Romania,230,0.9806
74,André Gonçalves,Brazil,230,0.9803
74,Jonna Sorsa,Finland,230,0.9803
74,Evan Haithcock,Canada,230,0.98
74,Kevin Taylor,United States of America,230,0.9799
74,#687651,Malaysia,230,0.9799
74,#640420,United States of America,230,0.9799
74,Jacob De La Cruz,United States of America,230,0.9798
74,Norman Sheppard,United States of America,230,0.9795
74,Kelly Jones,South Africa,230,0.9793
74,Maciej Kutera,Poland,230,0.9793
74,#367134,Canada,230,0.9792
74,#393864,Denmark,230,0.9792
74,Amber Johnson,United States of America,230,0.9792
74,Dhara Shah,India,230,0.9792
74,Erdit Qendro,Albania,230,0.9792
74,Richa Ahuja,India,230,0.9792
74,Sandip Agarwal,India,230,0.9792
74,Stephen Hilkmann,Australia,230,0.9792
74,Jan Hoffman,South Africa,224,0.9793
74,Luis Charca,Peru,224,0.9793
74,#836266,Chile,224,0.9792
74,Michael Freelove,United States of America,222,0.9792
74,#811806,Sweden,216,0.98
74,Vanessa Schulz,Germany,216,0.9795
74,#745417,Thailand,209,0.9792
74,Jorge Ivan Ayala Rojas,Colombia,208,0.9808
74,Murray Trim,New Zealand,208,0.9792
74,Anton Popov,United States of America,208,0.9792
74,James McQueen,Australia,208,0.9792
74,Prasann Shah,India,208,0.9792
74,#336221,United Kingdom,206,0.9792
74,#660664,United States of America,204,0.9796
74,#549792,United States of America,200,0.9811
74,#772580,France,200,0.9808
74,Giles Male,United Kingdom,200,0.9803
74,Juan Pedro León Pinochet,Chile,200,0.9802
74,Theanette Brits,South Africa,200,0.98
74,Alberto Javier Soriano Rodriguez,Mexico,200,0.9799
74,Eric Chan,Canada,200,0.9796
74,Noëlline Nicol,France,200,0.9793
74,Ruben Tedjasukmana,Indonesia,200,0.9793
74,Frank Tingley,United States of America,200,0.9793
74,Tom Renker,Germany,200,0.9793
74,Torben Lindow,Germany,200,0.9792
74,#000000,United States of America,200,0.9792
74,#140491,United States of America,200,0.9792
74,Abbas Khokhawala,Canada,200,0.9792
74,Charles Poulain,France,200,0.9792
74,Eldar Lachinov,Azerbaijan,200,0.9792
74,Jackson Newton,United Kingdom,200,0.9792
74,James Thai,Canada,200,0.9792
74,Nathanaël Bourgeois,Switzerland,200,0.9792
74,#668974,United Kingdom,198,0.9792
74,#548627,United Arab Emirates,196,0.9792
74,Henrique Piedade,United States of America,194,0.9796
74,Etienne Corget,France,192,0.9793
74,#950580,United States of America,190,0.9868
74,Knoed Brookhuis,Netherlands,190,0.9842
74,Anaïs Gardet,France,190,0.9803
74,Elliott Paterson,United Kingdom,190,0.9792
74,Felipe Rocha Carvalho,Brazil,190,0.9792
74,#981751,France,190,0.9792
74,#526559,United Kingdom,184,0.9792
74,Sarah Fraser,Georgia,176,0.9792
74,#186342,United States of America,168,0.9815
74,Robert Buemmer,Australia,164,0.9792
74,#342210,"Taiwan, Republic of China",160,0.9817
74,Denys Timankov,Germany,160,0.9797
74,Sheng Le Wu,"Hong Kong SAR, China",160,0.9795
74,Bernardo Herrera,Colombia,160,0.9794
74,#825135,United States of America,160,0.9792
74,#946754,Indonesia,160,0.9792
74,Lara Holding-Jones,United Kingdom,160,0.9792
74,Lyanne van Dijk,Netherlands,160,0.9792
74,Michael Sclafani,United States of America,160,0.9792
74,#792127,United Kingdom,160,0.9792
74,Zachary Blonder,United States of America,160,0.9792
74,#734124,Germany,156,0.9803
74,#243929,United States of America,154,0.9811
74,Josh Vaughan,United States of America,150,0.9802
74,Jacob Flax,United States of America,142,0.9821
74,#190485,United States of America,136,0.9792
74,#280931,Germany,110,0.9814
74,Rohan Malla,United States of America,110,0.9792
74,Dominic Demers,Canada,110,0.9792
74,#204930,United States of America,110,0.9792
74,#979979,Canada,106,0.9793
74,#483770,United Kingdom,88,0.9845
74,#277837,Latvia,86,0.98
74,Wojciech Rybak,Poland,86,0.9796
74,#986561,United States of America,86,0.9793
74,#371461,United States of America,80,0.9909
74,#542759,United Kingdom,80,0.982
74,Angga Adhityawan,Indonesia,80,0.9819
74,Ruth Ball,United Kingdom,80,0.9807
74,#631998,Germany,80,0.9805
74,#480432,United States of America,80,0.9802
74,Clement Galvier,Singapore,80,0.9796
74,Victor Rémy,Canada,80,0.9796
74,Shea Nangle,United States of America,80,0.9796
74,#685770,Netherlands,80,0.9792
74,#372773,United States of America,80,0.9792
74,#991619,Egypt,76,0.98
74,#990383,United States of America,70,0.9792
74,#455710,Germany,70,0.9792
74,#368910,Switzerland,70,0.9792
74,#210633,United States of America,62,0.9792
74,#373933,Canada,40,0.9864
74,Timo Schietinger,Germany,40,0.9796
74,Mark Clulow,South Africa,40,0.9792
74,#228908,United States of America,40,0.9792
74,#562622,Sweden,40,0.9792
74,#905170,United Kingdom,30,0.9792
74,#301988,United States of America,30,0.9792
75,Diarmuid Early,Ireland,"1,200",0.9827
75,Sergio Trifiletti,Italy,"1,186",0.9792
75,Benjamin Weber,Austria,"1,064",0.9822
75,Jack Franken,United States of America,"1,064",0.9796
75,Chris Clarke,United Kingdom,"1,056",0.9807
75,Anders Richter Lindén,Denmark,"1,048",0.9814
75,Stevenson Yu,Philippines,"1,048",0.9799
75,Pakkapong Sricharoen,Thailand,"1,048",0.9792
75,Julien Lacaze,Réunion,"1,040",0.982
75,Michael Holmes,Canada,"1,040",0.9804
75,Jean Wolleh,Germany,"1,040",0.9798
75,Harry Gross,United Kingdom,"1,040",0.9795
75,Brittany Deaton,United States of America,"1,040",0.9795
75,Danny Whittaker,Singapore,"1,040",0.9792
75,Dhara Shah,India,"1,040",0.9792
75,Karim Awenat,United Kingdom,"1,040",0.9792
75,Lorenzo Foti,Italy,"1,032",0.9792
75,Michael Jarman,United Kingdom,998,0.9802
75,Hadyn Wiseman,United Kingdom,998,0.9792
75,Joshua Bruce,United States of America,998,0.9792
75,Nicolas Micot,France,998,0.9792
75,Nick Lowman,United States of America,990,0.9812
75,Martin Schaaphok,Netherlands,990,0.9806
75,Juan Cifuentes,Chile,990,0.9798
75,Tim Froelich,United States of America,990,0.9795
75,Timothy Shue,New Zealand,990,0.9793
75,Elliott Paterson,United Kingdom,990,0.9792
75,Eljon Orillosa,Philippines,990,0.9792
75,Helen Dupree,United States of America,990,0.9792
75,Jeremy Freelove,United States of America,990,0.9792
75,Prithviraj Mavani,India,990,0.9792
75,Sean Dunbar,United States of America,990,0.9792
75,Willem Gerritsen,Netherlands,940,0.9811
75,#515186,United States of America,940,0.9795
75,Tze Sheng Yeo,Australia,940,0.9793
75,#593151,United States of America,940,0.9792
75,Keegan Morrissey,Canada,940,0.9792
75,Andrew Heybruch,United States of America,920,0.9803
75,Adam Carter,Canada,920,0.9792
75,Ben Gutscher,China,920,0.9792
75,Bo Rydobon,Thailand,912,0.98
75,Peter Scharl,United States of America,904,0.9796
75,William Freestone,United Kingdom,890,0.9792
75,Dan Seiders,United States of America,890,0.9792
75,Washington Demicheli,Brazil,890,0.9792
75,Coby Dombrowsky,United States of America,888,0.9794
75,Ben deLeon,United States of America,888,0.9793
75,Marcus Hedbring,Sweden,888,0.9792
75,Thomas Marcelo,Brazil,880,0.9825
75,Patrick Chatain,Colombia,880,0.9802
75,Cheyne Buckley,Australia,880,0.9799
75,Anup Agarwal,India,880,0.9797
75,Thanasis Dogramatzidis,Greece,880,0.9792
75,Ben Northern,United States of America,880,0.9792
75,Jaq Kennedy,United Kingdom,880,0.9792
75,Jonathan Razanamparany,Madagascar,870,0.9792
75,Adam Reichenbach,Hungary,864,0.9792
75,Ee Chen,New Zealand,840,0.9817
75,#212120,United Kingdom,840,0.9792
75,Ben Pridmore,United Kingdom,830,0.9814
75,Lara Holding-Jones,United Kingdom,830,0.9806
75,Romain Clement,France,830,0.9804
75,Jesi Lipp,United States of America,830,0.9796
75,Adam Steiner,Austria,830,0.9793
75,Martin Morissette,Canada,830,0.9792
75,Marc Castro,Spain,830,0.9792
75,Eduardo Gonzalez Arias,Spain,822,0.98
75,#232976,United States of America,822,0.9792
75,Zhang Yunyi,China,820,0.9792
75,#457421,United States of America,802,0.9793
75,Gabriel Sotero,Brazil,790,0.9793
75,James Thai,Canada,788,0.9792
75,Katelyn Stienen,United States of America,783,0.9805
75,Jacob Andrews,United States of America,780,0.9813
75,Eduardo Nering,Brazil,780,0.9812
75,Paul Dent,United Kingdom,780,0.9799
75,Riley Flischel,United States of America,780,0.9798
75,Ho Yin Leung,Canada,780,0.9797
75,Klinsmann Langhanz,Brazil,780,0.9796
75,Thomas Beard,United Kingdom,780,0.9795
75,Nick Boberg,New Zealand,780,0.9794
75,Steyn Wolmarans,South Africa,780,0.9792
75,Kenny Worrell,United States of America,780,0.9792
75,Grant Cox,United States of America,780,0.9792
75,Fritz Burkhardt,United States of America,780,0.9792
75,Grayson Huynh,Australia,780,0.9792
75,Luca Riccardi,Singapore,780,0.9792
75,Ryan Olstad,United States of America,772,0.9808
75,Lawson Cox,United States of America,748,0.9793
75,Alexander Freedman,United States of America,748,0.9792
75,#931347,Italy,740,0.9807
75,Filip Krerowicz,Poland,732,0.9794
75,Jan Hoffman,South Africa,730,0.9808
75,Denys Timankov,Germany,730,0.9796
75,Michael van Schalkwyk,South Africa,730,0.9795
75,Steve Wolfsohn,United States of America,730,0.9794
75,#651989,Australia,730,0.9794
75,Jasmine Qin,Canada,730,0.9792
75,Michael Baker,United States of America,730,0.9792
75,Adam Jacobson,South Africa,730,0.9792
75,Pichaya Pan-anukooln,Thailand,720,0.9792
75,Edwin Brown,United Kingdom,716,0.9795
75,Terry Milyard,United States of America,713,0.9793
75,Chris Wilson,United Kingdom,710,0.9792
75,Thomas Sawyer,United States of America,694,0.9796
75,#271425,Germany,693,0.9812
75,Renier Wessels,South Africa,680,0.9803
75,Jack Dunning,United Kingdom,680,0.9801
75,#161571,United States of America,680,0.9794
75,Andrew Hall,United States of America,680,0.9792
75,Cheong Ng,New Zealand,680,0.9792
75,Harry Seiders,United States of America,680,0.9792
75,Jason Sindler,United States of America,672,0.9792
75,André Gonçalves,Brazil,671,0.9795
75,Evan Rzeznik,United States of America,670,0.9797
75,Jonathan Huang,United States of America,670,0.9797
75,Will Demere,United States of America,670,0.9796
75,Jason Webber,South Africa,670,0.9793
75,Tanguy Prodault,France,668,0.9795
75,#138752,United States of America,668,0.9792
75,Marton Hunyady,Hungary,666,0.9805
75,Justin Platt,United States of America,663,0.9836
75,#981751,France,663,0.9796
75,Dan Blake,United States of America,663,0.9792
75,Calvin Lim,Indonesia,656,0.9794
75,Martin Stafford,United Kingdom,651,0.9792
75,Logan Clarke,New Zealand,650,0.9792
75,Kelly Jones,South Africa,644,0.9793
75,Ricardo Domínguez,Mexico,629,0.9792
75,#663067,United States of America,620,0.9837
75,Luis Charca,Peru,620,0.9804
75,Cokro Fidian,Indonesia,620,0.9802
75,Anton Popov,United States of America,620,0.9796
75,Tom Renker,Germany,620,0.9794
75,#389672,South Africa,620,0.9794
75,Fredson Alves,Brazil,620,0.9794
75,Alberto Javier Soriano Rodriguez,Mexico,620,0.9793
75,Domenic Amato,United States of America,620,0.9793
75,Balan Pengat,Canada,620,0.9793
75,#571498,United States of America,620,0.9792
75,Yiwei Cao,Luxembourg,620,0.9792
75,#685770,Netherlands,620,0.9792
75,Ben Taylor,Australia,620,0.9792
75,Greg Hingsbergen,United States of America,620,0.9792
75,Kristopher Wiart,Denmark,620,0.9792
75,Laszlo Csaba,Romania,620,0.9792
75,Ryan Bains,United Kingdom,620,0.9792
75,Robert Valentine,United States of America,618,0.9794
75,David Nordstrom,United States of America,618,0.9792
75,Arnold Miron,United Kingdom,613,0.9794
75,Grant Pitarys,United States of America,610,0.9792
75,Sandip Agarwal,India,606,0.9792
75,Patrick McKinney,United States of America,578,0.9792
75,Emilie Williams,Canada,576,0.9874
75,#241252,United States of America,570,0.9812
75,Rohan Malla,United States of America,570,0.9808
75,James Humpish,United Kingdom,570,0.9803
75,Jackson Newton,United Kingdom,570,0.9801
75,Aleksandra Witulska,Poland,570,0.9801
75,Valy Greavu,Romania,570,0.98
75,Evan Haithcock,Canada,570,0.9799
75,#373933,Canada,570,0.9799
75,William OBrien,United States of America,570,0.9797
75,Gediminas Meskauskas,Norway,570,0.9792
75,Nathanaël Bourgeois,Switzerland,570,0.9792
75,Evan Welsh,United States of America,570,0.9792
75,Songglod Petchamras,Thailand,570,0.9792
75,Eric Ashton,United States of America,570,0.9792
75,Noëlline Nicol,France,570,0.9792
75,Ana Pineda,Spain,570,0.9792
75,Ashleigh Roberts,United States of America,570,0.9792
75,Curtis Landry,United States of America,570,0.9792
75,Eric Chan,Canada,570,0.9792
75,Jörg Profanter,Austria,570,0.9792
75,Jorge Ivan Ayala Rojas,Colombia,570,0.9792
75,Stephen Hilkmann,Australia,570,0.9792
75,Jack Parsons,United Kingdom,563,0.9792
75,Daniel Burge,United Kingdom,556,0.9795
75,#103388,United States of America,529,0.9792
75,#640420,United States of America,528,0.9793
75,Julian Buhagiar,United Kingdom,528,0.9793
75,#979979,Canada,528,0.9792
75,#548627,United Arab Emirates,520,0.9873
75,Matt Melsen,United States of America,520,0.9866
75,#280931,Germany,520,0.9821
75,Anaïs Gardet,France,520,0.9808
75,Stephen Chiesa,United Kingdom,520,0.9808
75,Kai Wei Lim,Singapore,520,0.9803
75,Toby Julyan,United Kingdom,520,0.9801
75,Reece Adams,South Africa,520,0.9799
75,Matthew Brom,United States of America,520,0.9797
75,Igor Dobravc Mesarec,Slovenia,520,0.9796
75,John Price,United States of America,520,0.9796
75,Michael Sclafani,United States of America,520,0.9796
75,#268265,Australia,520,0.9795
75,Erick Escalante,Peru,520,0.9795
75,Torben Lindow,Germany,520,0.9795
75,Noe Zelaya,Peru,520,0.9795
75,Nick Ros,Netherlands,520,0.9794
75,#880609,United States of America,520,0.9793
75,Alain Boschung,Switzerland,520,0.9793
75,#369677,Australia,520,0.9793
75,#514862,Australia,520,0.9792
75,#545060,United Kingdom,520,0.9792
75,Ben Li,United States of America,520,0.9792
75,Daniel Chadwick,United States of America,520,0.9792
75,Emad Oughourli,United States of America,520,0.9792
75,Etienne Corget,France,520,0.9792
75,Kevin Taylor,United States of America,520,0.9792
75,Lyanne van Dijk,Netherlands,520,0.9792
75,Neil Foot,United Kingdom,520,0.9792
75,Nikolay Georgiev,Bulgaria,520,0.9792
75,Jeff Borek,United States of America,518,0.9792
75,Maciej Kutera,Poland,515,0.9793
75,Tim Gabriel Töpper,Germany,514,0.9792
75,Caitlin Stoops,United States of America,506,0.9793
75,#908043,Canada,493,0.9797
75,Edward Garner,United Kingdom,493,0.9793
75,#485677,United States of America,493,0.9792
75,Alan Belmore,United States of America,492,0.9796
75,Erdit Qendro,Albania,492,0.9792
75,#301598,United States of America,488,0.9792
75,#549792,United States of America,480,0.9828
75,Felipe Rocha Carvalho,Brazil,480,0.9799
75,Jennifer Williams,United States of America,480,0.9796
75,#788554,South Africa,480,0.9792
75,Gordon Pohnke,Germany,478,0.9792
75,#825135,United States of America,478,0.9792
75,Diana Constantinescu,Canada,473,0.9798
75,Diana Barragan,United States of America,471,0.9794
75,Giles Male,United Kingdom,464,0.9795
75,#905170,United Kingdom,464,0.9792
75,#677372,France,457,0.9792
75,Ralph Knowles,United Kingdom,451,0.9819
75,#836266,Chile,450,0.9792
75,Juan Pedro León Pinochet,Chile,450,0.9792
75,Sheng Le Wu,"Hong Kong SAR, China",444,0.9845
75,Bernardo Herrera,Colombia,438,0.9792
75,José Jacome,Ecuador,437,0.9811
75,#277837,Latvia,430,0.9809
75,Henrique Piedade,United States of America,430,0.9795
75,Enrique Ruiz Tapia,Mexico,430,0.9792
75,#421315,Italy,430,0.9792
75,#423031,South Africa,430,0.9792
75,Eric Kelley,United States of America,430,0.9792
75,Mark Clulow,South Africa,430,0.9792
75,Clement Galvier,Singapore,429,0.9792
75,Jessica Huang,United States of America,423,0.9792
75,Maria Malham,United Kingdom,423,0.9792
75,Vanessa Schulz,Germany,422,0.9792
75,Graydon Moore,Canada,416,0.9831
75,Victor Rémy,Canada,416,0.983
75,Eldar Lachinov,Azerbaijan,403,0.9792
75,Murray Trim,New Zealand,402,0.9794
75,Lewis Horton,United Kingdom,400,0.9792
75,#869820,Switzerland,381,0.9793
75,Michael Freelove,United States of America,380,0.9812
75,Amber Johnson,United States of America,380,0.9809
75,Alberto Baratelli,Italy,380,0.9795
75,#793379,United States of America,380,0.9793
75,#270791,United States of America,380,0.9792
75,Vasile Chiriac,Romania,380,0.9792
75,#368910,Switzerland,380,0.9792
75,Dominic Walsh,United Kingdom,380,0.9792
75,Prasann Shah,India,380,0.9792
75,Theanette Brits,South Africa,380,0.9792
75,David Gunnell,United Kingdom,374,0.9797
75,#968206,Guatemala,374,0.9795
75,Brady Baloun,United States of America,373,0.9801
75,#929398,United States of America,373,0.9797
75,Paulo Guerra,Portugal,373,0.9792
75,#659276,United Kingdom,366,0.9799
75,Brandon Aldred,United States of America,364,0.9796
75,#187844,United States of America,338,0.9832
75,James McQueen,Australia,338,0.9793
75,#268929,Canada,338,0.9792
75,Daniele Montorsi,Italy,320,0.9796
75,Josh Vaughan,United States of America,314,0.9821
75,#542759,United Kingdom,240,0.99
75,Brett Deaton,United States of America,240,0.982
75,#991619,Egypt,240,0.9805
75,Tojo Razafimahatratra,France,240,0.9794
75,#228908,United States of America,240,0.9792
75,Abbas Khokhawala,Canada,240,0.9792
75,Timo Schietinger,Germany,126,0.9802
75,#815827,United States of America,100,0.9792
75,Silvio Toffetti,Spain,50,0.9792
76,Andrew Ngai,Australia,"1,090",0.9792
76,Coby Dombrowsky,United States of America,844,0.9792
76,Diarmuid Early,Ireland,825,0.9792
